User ID,Age,Gender,Location,Diet Type,Diet Duration (years),Reason for Diet,Dietary Transition,Favorite Cuisine,Cooking Skill,Exercise Habits,Favorite Activity,Alcohol Consumption,Smoking Habits,Education Level,Occupation,Income Level,Relationship History,Children,Pets,Travel Preference,Music Taste,Movie Preference,Reading Habits,Online Activity,App Usage Frequency,Event Attendance,Referral Source,Account Duration,Profile Completeness,Response Rate,Safety Concerns,Matched
2029,18,Female,San Diego,Pescatarian,8,Ethical,Gradual,Western,9,Weekly,Music,Socially,Never,Master's,Artist,High,1,No,Yes,Cultural,Jazz,Documentary,8,7,Monthly,Rarely,Social Media,15,72,Always,No,No
2030,26,Female,Philadelphia,Vegan,7,Environmental,Overnight,Mediterranean,9,Daily,Music,Socially,Never,High School,Engineer,Middle,5,No,Yes,Adventurous,Pop,Documentary,2,8,Daily,Never,Social Media,12,52,Always,No,Yes
2031,48,Male,Philadelphia,Vegan,2,Religious,Gradual,Western,3,Rarely,Hiking,Regularly,Regularly,Bachelor's,Artist,Middle,5,Yes,No,Relaxing,Pop,Comedy,16,2,Weekly,Rarely,Friends,12,89,Always,No,Yes
2032,23,Male,San Antonio,Vegan,4,Health,Overnight,Indian,10,Daily,Reading,Never,Regularly,High School,Entrepreneur,High,2,Yes,Yes,Relaxing,Pop,Comedy,9,5,Weekly,Often,Friends,3,54,Rarely,No,No
2033,23,Other,San Diego,Vegan,16,Ethical,Overnight,Asian,2,Rarely,Yoga,Regularly,Never,Master's,Doctor,High,3,No,Yes,Cultural,Classical,Romance,16,1,Weekly,Often,Social Media,13,82,Often,No,No
2034,28,Female,San Diego,Raw Vegan,6,Ethical,Gradual,Mediterranean,5,Weekly,Hiking,Socially,Socially,PhD,Engineer,Middle,4,No,No,Adventurous,Jazz,Documentary,11,8,Daily,Rarely,Social Media,2,72,Always,No,No
2035,49,Female,San Antonio,Raw Vegan,13,Environmental,Gradual,Asian,3,Rarely,Yoga,Never,Socially,Master's,Doctor,Middle,1,No,Yes,Relaxing,Jazz,Comedy,20,4,Weekly,Often,Friends,19,100,Rarely,No,No
2036,21,Female,Los Angeles,Vegetarian,19,Health,Gradual,Asian,4,Daily,Yoga,Socially,Socially,PhD,Doctor,High,4,No,Yes,Cultural,Pop,Romance,2,9,Weekly,Often,Online Ad,21,88,Often,No,No
2037,28,Male,Houston,Raw Vegan,18,Ethical,Gradual,Asian,8,Rarely,Reading,Socially,Regularly,High School,Entrepreneur,Middle,0,No,Yes,Adventurous,Classical,Romance,17,1,Weekly,Never,Friends,17,68,Rarely,No,No
2038,29,Male,Houston,Pescatarian,9,Environmental,Overnight,Asian,5,Rarely,Hiking,Never,Socially,Bachelor's,Artist,High,1,Yes,No,Relaxing,Jazz,Romance,8,2,Daily,Often,Social Media,23,70,Rarely,No,No
2039,42,Female,Chicago,Pescatarian,3,Ethical,Gradual,Indian,3,Rarely,Hiking,Never,Regularly,Master's,Doctor,Low,0,Yes,Yes,Relaxing,Rock,Comedy,13,6,Weekly,Often,Social Media,18,96,Rarely,No,No
2040,44,Female,Chicago,Vegan,12,Religious,Gradual,Asian,2,Daily,Hiking,Never,Never,High School,Doctor,Low,5,No,No,Rarely Travel,Pop,Action,5,9,Monthly,Rarely,Friends,14,93,Rarely,No,Yes
2041,33,Male,San Diego,Pescatarian,19,Religious,In Phases,Indian,3,Daily,Music,Never,Socially,High School,Teacher,Low,2,No,No,Cultural,Pop,Romance,6,8,Daily,Rarely,Online Ad,13,96,Rarely,No,No
2042,38,Female,Philadelphia,Pescatarian,2,Ethical,Overnight,Indian,5,Daily,Hiking,Socially,Never,PhD,Artist,Middle,1,No,Yes,Adventurous,Rock,Documentary,5,2,Monthly,Often,Friends,19,54,Always,Yes,No
2043,48,Female,Houston,Raw Vegan,10,Environmental,Gradual,Mediterranean,9,Rarely,Reading,Socially,Never,Master's,Teacher,Low,0,No,Yes,Adventurous,Classical,Documentary,11,8,Daily,Rarely,Social Media,8,66,Rarely,Yes,No
2044,35,Female,San Antonio,Vegan,17,Health,Overnight,Indian,3,Daily,Yoga,Socially,Regularly,Bachelor's,Teacher,Middle,0,No,Yes,Relaxing,Classical,Comedy,4,2,Weekly,Rarely,Friends,20,76,Always,Yes,No
2045,35,Male,San Jose,Raw Vegan,18,Health,Gradual,Indian,10,Daily,Hiking,Socially,Socially,High School,Artist,High,1,Yes,No,Cultural,Pop,Romance,9,8,Daily,Never,Friends,4,93,Always,No,No
2046,25,Female,Philadelphia,Vegetarian,7,Religious,Overnight,Indian,3,Weekly,Music,Regularly,Regularly,Master's,Engineer,Low,0,No,No,Cultural,Jazz,Action,15,7,Daily,Rarely,Friends,23,87,Always,No,Yes
2047,46,Female,Phoenix,Raw Vegan,8,Environmental,Gradual,Western,8,Rarely,Hiking,Never,Regularly,High School,Artist,Low,5,No,Yes,Cultural,Jazz,Documentary,15,8,Daily,Never,Online Ad,9,63,Always,Yes,Yes
2048,44,Female,New York,Vegan,20,Ethical,Overnight,Western,6,Rarely,Music,Never,Never,Master's,Entrepreneur,High,5,No,Yes,Adventurous,Classical,Comedy,6,7,Daily,Never,Social Media,6,82,Often,No,Yes
2049,21,Female,San Diego,Pescatarian,6,Ethical,Gradual,Western,7,Daily,Reading,Regularly,Socially,Bachelor's,Engineer,Middle,0,No,No,Cultural,Jazz,Action,4,4,Monthly,Often,Friends,21,56,Rarely,No,Yes
2050,47,Male,Phoenix,Vegetarian,16,Health,In Phases,Western,8,Weekly,Yoga,Never,Regularly,PhD,Teacher,High,1,Yes,No,Adventurous,Rock,Action,20,7,Weekly,Often,Online Ad,7,80,Often,No,Yes
2051,29,Female,Dallas,Vegetarian,4,Ethical,Overnight,Mediterranean,10,Rarely,Reading,Socially,Regularly,High School,Engineer,High,5,No,Yes,Rarely Travel,Classical,Romance,19,5,Monthly,Never,Social Media,19,94,Always,No,Yes
2052,18,Male,San Antonio,Vegan,3,Environmental,Gradual,Indian,6,Daily,Reading,Socially,Regularly,Master's,Doctor,High,4,No,Yes,Relaxing,Rock,Comedy,10,8,Weekly,Rarely,Online Ad,2,94,Rarely,No,Yes
2053,50,Female,Dallas,Raw Vegan,15,Ethical,Overnight,Western,3,Weekly,Reading,Regularly,Never,Bachelor's,Entrepreneur,High,2,No,No,Cultural,Rock,Action,8,8,Weekly,Often,Online Ad,22,50,Often,No,No
2054,43,Female,Los Angeles,Raw Vegan,11,Religious,Gradual,Indian,9,Daily,Music,Socially,Never,High School,Teacher,Low,3,No,Yes,Adventurous,Classical,Action,15,10,Daily,Often,Friends,13,61,Often,No,No
2055,49,Female,San Diego,Raw Vegan,8,Health,In Phases,Mediterranean,8,Weekly,Music,Regularly,Socially,High School,Teacher,High,1,Yes,No,Rarely Travel,Classical,Romance,17,8,Daily,Often,Social Media,15,63,Often,No,Yes
2056,29,Male,New York,Vegetarian,18,Health,Gradual,Indian,1,Daily,Yoga,Socially,Never,PhD,Teacher,Middle,2,Yes,No,Cultural,Jazz,Documentary,1,6,Weekly,Rarely,Social Media,17,66,Rarely,Yes,Yes
2057,28,Male,San Diego,Vegan,9,Ethical,In Phases,Asian,6,Daily,Hiking,Socially,Never,PhD,Entrepreneur,High,2,No,Yes,Rarely Travel,Pop,Documentary,2,2,Monthly,Rarely,Friends,5,52,Always,No,No
2058,46,Female,San Antonio,Vegan,1,Environmental,Gradual,Mediterranean,6,Daily,Reading,Socially,Regularly,PhD,Entrepreneur,Low,3,No,Yes,Relaxing,Classical,Action,19,4,Weekly,Rarely,Friends,21,54,Often,No,No
2059,43,Male,Phoenix,Raw Vegan,18,Environmental,In Phases,Western,7,Weekly,Yoga,Socially,Never,Bachelor's,Artist,High,0,No,No,Relaxing,Rock,Documentary,11,1,Daily,Often,Social Media,17,59,Often,No,Yes
2060,29,Female,Chicago,Vegetarian,20,Religious,Overnight,Indian,3,Weekly,Yoga,Socially,Regularly,Bachelor's,Engineer,Middle,5,No,Yes,Relaxing,Pop,Comedy,17,7,Monthly,Never,Friends,8,76,Always,No,No
2061,45,Female,Phoenix,Raw Vegan,15,Environmental,In Phases,Indian,9,Daily,Music,Regularly,Never,PhD,Entrepreneur,Low,0,No,Yes,Relaxing,Rock,Action,6,9,Monthly,Often,Friends,3,83,Often,No,Yes
2062,48,Male,Chicago,Vegetarian,10,Religious,Gradual,Mediterranean,4,Weekly,Hiking,Regularly,Regularly,High School,Artist,High,5,Yes,No,Relaxing,Classical,Comedy,11,1,Daily,Never,Friends,22,87,Rarely,No,Yes
2063,28,Male,San Diego,Vegan,20,Religious,Overnight,Mediterranean,5,Weekly,Yoga,Socially,Never,PhD,Doctor,High,5,No,Yes,Adventurous,Classical,Action,13,3,Monthly,Rarely,Online Ad,22,80,Rarely,Yes,No
2064,32,Female,Los Angeles,Raw Vegan,12,Ethical,Gradual,Western,2,Rarely,Hiking,Never,Never,High School,Teacher,Low,2,No,Yes,Adventurous,Jazz,Romance,15,7,Monthly,Often,Friends,17,81,Often,No,No
2065,45,Female,Chicago,Vegan,19,Health,In Phases,Mediterranean,5,Daily,Yoga,Never,Socially,High School,Engineer,Low,0,Yes,No,Relaxing,Rock,Action,2,2,Monthly,Never,Online Ad,11,100,Always,No,No
2066,40,Female,San Diego,Pescatarian,1,Religious,Overnight,Asian,7,Rarely,Hiking,Regularly,Regularly,Master's,Entrepreneur,Low,4,No,No,Cultural,Pop,Action,3,7,Daily,Never,Social Media,18,88,Often,Yes,No
2067,22,Male,Philadelphia,Pescatarian,19,Ethical,Gradual,Asian,9,Daily,Yoga,Never,Socially,High School,Teacher,High,0,No,No,Adventurous,Jazz,Action,10,6,Daily,Rarely,Friends,19,65,Always,No,Yes
2068,44,Female,New York,Raw Vegan,7,Health,In Phases,Asian,3,Rarely,Music,Socially,Never,High School,Entrepreneur,High,5,Yes,No,Rarely Travel,Pop,Romance,13,2,Monthly,Rarely,Friends,15,51,Always,No,No
2069,38,Male,Houston,Pescatarian,1,Religious,Overnight,Indian,5,Daily,Music,Regularly,Socially,High School,Artist,High,5,Yes,Yes,Relaxing,Jazz,Romance,5,7,Daily,Often,Online Ad,6,59,Always,No,No
2070,37,Female,Los Angeles,Vegetarian,3,Health,Overnight,Western,8,Rarely,Music,Socially,Socially,High School,Entrepreneur,Low,0,Yes,Yes,Adventurous,Rock,Action,9,2,Weekly,Never,Social Media,8,56,Rarely,No,No
2071,35,Male,Houston,Pescatarian,9,Health,Overnight,Indian,8,Weekly,Music,Socially,Never,High School,Teacher,Low,3,No,No,Relaxing,Jazz,Romance,2,5,Daily,Never,Online Ad,16,56,Always,No,No
2072,39,Male,Chicago,Vegan,15,Health,In Phases,Western,3,Weekly,Music,Regularly,Regularly,PhD,Doctor,Middle,5,Yes,No,Relaxing,Classical,Action,13,3,Monthly,Often,Friends,4,56,Often,No,No
2073,44,Female,New York,Raw Vegan,11,Environmental,Overnight,Indian,2,Rarely,Reading,Regularly,Socially,PhD,Entrepreneur,Low,5,No,Yes,Cultural,Rock,Romance,16,6,Monthly,Often,Social Media,18,90,Rarely,Yes,No
2074,32,Male,San Diego,Pescatarian,8,Health,Gradual,Mediterranean,3,Rarely,Reading,Socially,Socially,Bachelor's,Entrepreneur,Low,5,No,No,Cultural,Jazz,Documentary,5,4,Monthly,Rarely,Friends,9,57,Often,No,No
2075,20,Female,Phoenix,Vegan,12,Health,In Phases,Asian,5,Rarely,Hiking,Regularly,Never,Bachelor's,Engineer,Low,1,No,No,Rarely Travel,Jazz,Documentary,6,3,Monthly,Never,Friends,10,68,Always,No,No
2076,22,Male,San Diego,Pescatarian,17,Environmental,In Phases,Asian,7,Rarely,Yoga,Socially,Regularly,PhD,Engineer,Middle,5,No,No,Relaxing,Jazz,Action,7,8,Weekly,Often,Online Ad,14,70,Often,No,No
2077,35,Female,New York,Vegetarian,20,Health,Gradual,Indian,2,Rarely,Music,Never,Regularly,Bachelor's,Artist,Low,1,No,Yes,Relaxing,Classical,Documentary,4,3,Weekly,Never,Social Media,14,95,Rarely,No,No
2078,47,Male,Houston,Vegan,16,Health,In Phases,Western,2,Daily,Hiking,Never,Socially,High School,Doctor,Low,5,Yes,No,Relaxing,Classical,Action,10,3,Weekly,Never,Online Ad,21,60,Rarely,No,No
2079,27,Female,New York,Vegan,3,Environmental,Overnight,Western,2,Weekly,Music,Never,Socially,Bachelor's,Artist,High,5,No,No,Rarely Travel,Jazz,Romance,2,7,Weekly,Often,Online Ad,24,69,Rarely,No,No
2080,20,Male,San Jose,Pescatarian,7,Environmental,Overnight,Asian,3,Weekly,Reading,Never,Socially,Master's,Engineer,Low,3,Yes,Yes,Cultural,Rock,Action,5,3,Weekly,Rarely,Friends,1,81,Rarely,No,No
2081,28,Male,Houston,Vegetarian,5,Religious,Overnight,Asian,7,Daily,Music,Never,Never,PhD,Teacher,Middle,2,Yes,Yes,Rarely Travel,Classical,Action,12,1,Weekly,Never,Social Media,15,52,Rarely,No,Yes
2082,30,Female,Phoenix,Pescatarian,3,Health,Overnight,Western,3,Weekly,Yoga,Regularly,Socially,High School,Engineer,Low,2,No,No,Cultural,Pop,Romance,19,8,Monthly,Never,Online Ad,5,100,Rarely,No,No
2083,36,Female,Phoenix,Vegan,8,Environmental,Overnight,Asian,6,Rarely,Music,Socially,Never,Master's,Entrepreneur,High,3,No,Yes,Cultural,Pop,Comedy,15,10,Daily,Never,Online Ad,13,80,Rarely,No,No
2084,37,Female,San Jose,Pescatarian,8,Ethical,In Phases,Mediterranean,6,Rarely,Music,Never,Regularly,High School,Artist,Middle,1,No,No,Adventurous,Classical,Comedy,11,1,Daily,Never,Friends,1,52,Often,No,No
2085,48,Female,Houston,Raw Vegan,13,Ethical,Overnight,Mediterranean,1,Daily,Yoga,Socially,Never,Master's,Doctor,Middle,1,No,No,Cultural,Rock,Documentary,1,3,Daily,Rarely,Online Ad,14,65,Always,No,No
2086,34,Female,San Diego,Raw Vegan,4,Environmental,Gradual,Mediterranean,5,Weekly,Reading,Socially,Never,Master's,Teacher,Low,2,Yes,No,Rarely Travel,Pop,Romance,19,10,Daily,Often,Online Ad,7,56,Rarely,No,No
2087,21,Male,San Diego,Raw Vegan,9,Religious,Gradual,Mediterranean,3,Daily,Hiking,Regularly,Regularly,Master's,Engineer,Low,5,No,No,Cultural,Jazz,Romance,11,5,Monthly,Often,Online Ad,2,67,Rarely,No,No
2088,40,Female,New York,Raw Vegan,5,Ethical,Gradual,Indian,10,Weekly,Hiking,Never,Never,Master's,Entrepreneur,Middle,1,No,Yes,Relaxing,Rock,Romance,6,9,Daily,Never,Friends,5,94,Rarely,No,No
2089,33,Male,Chicago,Raw Vegan,13,Religious,Gradual,Mediterranean,6,Weekly,Hiking,Regularly,Socially,Bachelor's,Engineer,Low,5,Yes,Yes,Cultural,Rock,Romance,7,5,Weekly,Often,Online Ad,16,97,Rarely,No,Yes
2090,31,Male,San Jose,Pescatarian,5,Health,In Phases,Indian,2,Daily,Music,Regularly,Never,PhD,Doctor,Middle,4,No,No,Cultural,Rock,Documentary,9,6,Daily,Rarely,Online Ad,3,83,Rarely,No,No
2091,28,Female,Philadelphia,Raw Vegan,10,Ethical,In Phases,Indian,1,Daily,Hiking,Never,Socially,Master's,Engineer,Low,4,No,No,Rarely Travel,Jazz,Documentary,11,5,Monthly,Never,Social Media,8,64,Rarely,No,No
2092,22,Female,Chicago,Vegan,8,Ethical,Overnight,Western,10,Daily,Yoga,Regularly,Never,PhD,Engineer,High,0,No,Yes,Relaxing,Rock,Documentary,14,5,Daily,Rarely,Online Ad,3,71,Always,Yes,No
2093,29,Other,Phoenix,Pescatarian,13,Ethical,Gradual,Western,7,Weekly,Reading,Never,Regularly,Bachelor's,Engineer,High,5,No,No,Rarely Travel,Jazz,Romance,6,9,Weekly,Rarely,Online Ad,5,69,Rarely,No,No
2094,23,Female,New York,Raw Vegan,18,Health,Gradual,Western,10,Rarely,Reading,Regularly,Socially,Bachelor's,Engineer,Low,4,Yes,Yes,Cultural,Jazz,Comedy,16,4,Monthly,Often,Friends,13,94,Often,No,No
2095,32,Male,Houston,Vegetarian,11,Ethical,Overnight,Western,10,Daily,Hiking,Socially,Socially,High School,Entrepreneur,High,2,No,Yes,Rarely Travel,Pop,Documentary,9,5,Monthly,Never,Online Ad,22,100,Always,No,No
2096,31,Female,Phoenix,Vegetarian,14,Religious,Gradual,Mediterranean,8,Weekly,Reading,Socially,Socially,Bachelor's,Entrepreneur,Middle,0,No,Yes,Adventurous,Pop,Action,2,9,Monthly,Never,Online Ad,21,83,Always,No,No
2097,34,Female,San Jose,Pescatarian,3,Ethical,In Phases,Asian,10,Rarely,Yoga,Socially,Socially,PhD,Doctor,Middle,0,No,No,Relaxing,Pop,Action,2,2,Monthly,Never,Social Media,10,66,Always,Yes,Yes
2098,24,Male,Phoenix,Pescatarian,9,Religious,Overnight,Asian,10,Weekly,Hiking,Socially,Regularly,Bachelor's,Teacher,Middle,3,No,No,Rarely Travel,Rock,Action,20,10,Daily,Often,Online Ad,13,62,Often,No,No
2099,18,Female,Philadelphia,Pescatarian,2,Health,Overnight,Indian,5,Rarely,Yoga,Never,Never,Bachelor's,Teacher,High,1,No,No,Cultural,Rock,Comedy,13,2,Monthly,Never,Online Ad,16,93,Rarely,No,No
2100,35,Female,Houston,Pescatarian,19,Health,Overnight,Asian,5,Daily,Yoga,Regularly,Socially,Bachelor's,Teacher,Low,3,Yes,Yes,Relaxing,Classical,Romance,18,8,Weekly,Never,Online Ad,22,72,Always,No,Yes
2101,20,Male,Dallas,Vegetarian,6,Religious,Gradual,Asian,6,Daily,Reading,Socially,Never,PhD,Doctor,High,4,Yes,No,Relaxing,Classical,Comedy,15,8,Weekly,Rarely,Social Media,18,62,Rarely,No,Yes
2102,26,Male,Chicago,Vegetarian,20,Religious,Gradual,Western,5,Daily,Yoga,Socially,Never,PhD,Artist,Low,1,No,Yes,Rarely Travel,Jazz,Romance,2,6,Daily,Never,Online Ad,5,72,Often,No,No
2103,28,Male,Chicago,Vegetarian,9,Religious,In Phases,Indian,2,Daily,Music,Never,Regularly,Bachelor's,Engineer,Low,0,Yes,No,Relaxing,Jazz,Action,5,5,Daily,Often,Social Media,7,82,Rarely,No,No
2104,37,Other,Houston,Pescatarian,12,Ethical,Gradual,Mediterranean,4,Rarely,Reading,Regularly,Never,Bachelor's,Teacher,Middle,5,Yes,Yes,Cultural,Pop,Romance,2,5,Daily,Often,Social Media,17,81,Rarely,Yes,No
2105,40,Female,New York,Vegetarian,10,Ethical,Overnight,Asian,9,Daily,Reading,Never,Socially,Master's,Teacher,Low,3,Yes,Yes,Rarely Travel,Rock,Documentary,5,4,Weekly,Often,Online Ad,19,72,Often,No,Yes
2106,43,Male,Los Angeles,Vegetarian,10,Ethical,In Phases,Indian,6,Weekly,Hiking,Socially,Regularly,High School,Teacher,Low,1,Yes,Yes,Relaxing,Pop,Action,18,6,Weekly,Often,Social Media,8,89,Often,No,Yes
2107,28,Female,Houston,Pescatarian,19,Health,In Phases,Asian,2,Weekly,Yoga,Never,Socially,High School,Artist,High,0,No,Yes,Cultural,Pop,Action,15,6,Weekly,Rarely,Online Ad,2,79,Always,No,No
2108,42,Female,Phoenix,Pescatarian,3,Health,Gradual,Asian,10,Weekly,Hiking,Regularly,Socially,PhD,Entrepreneur,Low,3,No,No,Adventurous,Rock,Comedy,5,6,Monthly,Often,Online Ad,4,72,Rarely,No,Yes
2109,30,Other,Chicago,Vegan,18,Ethical,In Phases,Indian,7,Weekly,Music,Socially,Regularly,Bachelor's,Doctor,High,5,No,Yes,Cultural,Rock,Comedy,1,10,Weekly,Rarely,Online Ad,13,93,Rarely,No,No
2110,35,Female,San Antonio,Pescatarian,15,Health,Gradual,Indian,7,Weekly,Yoga,Never,Regularly,Bachelor's,Teacher,High,1,No,Yes,Adventurous,Rock,Documentary,4,7,Weekly,Never,Online Ad,12,84,Rarely,No,Yes
2111,25,Male,Dallas,Raw Vegan,7,Health,In Phases,Asian,9,Weekly,Music,Socially,Regularly,High School,Doctor,High,5,No,No,Adventurous,Jazz,Documentary,13,10,Weekly,Never,Online Ad,3,93,Rarely,No,Yes
2112,33,Female,Philadelphia,Raw Vegan,13,Ethical,Overnight,Western,7,Rarely,Reading,Never,Socially,Bachelor's,Artist,Middle,1,Yes,No,Cultural,Rock,Romance,10,9,Weekly,Never,Online Ad,10,69,Always,No,Yes
2113,32,Male,New York,Vegetarian,1,Health,In Phases,Asian,10,Weekly,Hiking,Regularly,Never,Master's,Entrepreneur,High,1,No,No,Relaxing,Rock,Documentary,5,9,Daily,Never,Online Ad,9,97,Always,No,No
2114,48,Female,San Antonio,Vegan,6,Environmental,Overnight,Mediterranean,8,Daily,Music,Socially,Never,Master's,Engineer,High,0,No,Yes,Relaxing,Jazz,Documentary,9,10,Daily,Rarely,Social Media,24,93,Often,No,Yes
2115,38,Female,Houston,Raw Vegan,2,Religious,In Phases,Indian,2,Daily,Hiking,Socially,Socially,Master's,Entrepreneur,High,1,Yes,Yes,Rarely Travel,Pop,Action,20,1,Daily,Often,Online Ad,9,55,Rarely,No,No
2116,48,Male,Dallas,Raw Vegan,13,Environmental,In Phases,Indian,4,Daily,Hiking,Never,Regularly,High School,Entrepreneur,Middle,2,No,Yes,Relaxing,Pop,Action,3,3,Monthly,Never,Social Media,22,96,Always,No,No
2117,24,Female,Phoenix,Raw Vegan,8,Health,In Phases,Indian,8,Weekly,Reading,Never,Never,PhD,Artist,High,1,No,No,Relaxing,Classical,Documentary,10,1,Weekly,Rarely,Friends,11,53,Often,No,Yes
2118,48,Female,Los Angeles,Raw Vegan,20,Religious,In Phases,Asian,8,Daily,Yoga,Regularly,Regularly,High School,Entrepreneur,Middle,5,No,Yes,Rarely Travel,Rock,Romance,9,9,Weekly,Never,Online Ad,1,52,Always,No,No
2119,48,Female,Phoenix,Raw Vegan,20,Health,Gradual,Western,5,Daily,Yoga,Socially,Socially,Bachelor's,Doctor,Middle,1,No,Yes,Rarely Travel,Classical,Documentary,6,4,Daily,Often,Online Ad,14,56,Often,No,No
2120,33,Female,San Antonio,Vegan,11,Environmental,Gradual,Indian,2,Weekly,Yoga,Regularly,Socially,High School,Teacher,High,2,No,No,Cultural,Pop,Romance,9,5,Weekly,Never,Online Ad,16,77,Often,No,No
2121,28,Male,Philadelphia,Raw Vegan,15,Environmental,Overnight,Indian,9,Daily,Reading,Never,Never,High School,Doctor,High,5,Yes,No,Cultural,Pop,Comedy,5,7,Weekly,Often,Social Media,10,72,Always,Yes,Yes
2122,26,Male,Los Angeles,Vegan,9,Religious,Overnight,Asian,5,Daily,Music,Regularly,Regularly,Bachelor's,Entrepreneur,High,3,No,Yes,Relaxing,Jazz,Documentary,20,8,Weekly,Rarely,Social Media,7,67,Rarely,No,No
2123,26,Female,San Antonio,Vegan,17,Health,In Phases,Mediterranean,8,Daily,Reading,Regularly,Regularly,PhD,Doctor,Low,0,No,Yes,Relaxing,Pop,Romance,2,8,Weekly,Rarely,Social Media,20,70,Rarely,No,Yes
2124,18,Female,San Diego,Pescatarian,14,Health,In Phases,Mediterranean,10,Rarely,Hiking,Never,Never,Bachelor's,Artist,Middle,5,No,No,Cultural,Pop,Documentary,3,8,Weekly,Rarely,Social Media,11,84,Often,No,No
2125,42,Other,Los Angeles,Vegan,10,Environmental,Overnight,Indian,10,Rarely,Music,Socially,Regularly,Master's,Entrepreneur,High,1,No,Yes,Rarely Travel,Classical,Comedy,11,7,Weekly,Never,Online Ad,6,65,Always,No,No
2126,44,Female,San Jose,Vegetarian,7,Religious,In Phases,Western,3,Weekly,Reading,Socially,Socially,Master's,Artist,Middle,0,No,No,Relaxing,Jazz,Romance,16,5,Monthly,Rarely,Friends,12,76,Always,No,No
2127,45,Female,Los Angeles,Pescatarian,1,Health,Gradual,Asian,1,Rarely,Yoga,Regularly,Regularly,High School,Artist,Middle,4,Yes,No,Adventurous,Jazz,Comedy,9,2,Monthly,Never,Friends,14,100,Rarely,No,No
2128,45,Female,San Jose,Raw Vegan,2,Ethical,Overnight,Western,5,Daily,Reading,Never,Socially,Master's,Doctor,Middle,2,Yes,Yes,Rarely Travel,Classical,Action,4,9,Daily,Rarely,Online Ad,5,61,Rarely,Yes,No
2129,28,Male,Chicago,Pescatarian,9,Religious,Gradual,Mediterranean,7,Daily,Music,Socially,Regularly,PhD,Artist,Middle,1,Yes,No,Cultural,Classical,Action,6,10,Monthly,Rarely,Social Media,2,96,Always,No,No
2130,22,Female,Los Angeles,Vegan,2,Ethical,Gradual,Mediterranean,1,Weekly,Hiking,Regularly,Never,Bachelor's,Doctor,Middle,0,No,No,Rarely Travel,Classical,Comedy,14,7,Weekly,Rarely,Friends,15,64,Always,No,Yes
2131,41,Female,San Jose,Pescatarian,16,Health,In Phases,Mediterranean,6,Rarely,Reading,Never,Never,Master's,Doctor,Middle,0,Yes,Yes,Adventurous,Jazz,Documentary,8,6,Daily,Rarely,Online Ad,18,92,Rarely,No,No
2132,20,Female,San Jose,Raw Vegan,5,Health,In Phases,Mediterranean,4,Rarely,Hiking,Socially,Socially,Master's,Doctor,Low,2,No,Yes,Rarely Travel,Jazz,Documentary,6,8,Daily,Often,Friends,2,55,Rarely,No,No
2133,22,Male,Dallas,Pescatarian,4,Religious,Overnight,Western,5,Weekly,Reading,Socially,Socially,Bachelor's,Engineer,Middle,0,No,Yes,Relaxing,Pop,Comedy,19,6,Daily,Rarely,Friends,9,92,Always,No,No
2134,46,Male,San Jose,Raw Vegan,7,Religious,Overnight,Western,8,Weekly,Hiking,Regularly,Never,High School,Entrepreneur,Low,3,No,Yes,Adventurous,Classical,Action,13,4,Weekly,Never,Social Media,14,62,Always,No,No
2135,25,Female,New York,Raw Vegan,4,Environmental,Overnight,Asian,9,Daily,Hiking,Never,Regularly,PhD,Engineer,High,3,No,Yes,Cultural,Jazz,Documentary,10,6,Daily,Rarely,Friends,12,92,Often,No,No
2136,20,Female,Phoenix,Vegan,6,Ethical,Overnight,Mediterranean,5,Rarely,Reading,Never,Socially,Master's,Engineer,High,0,No,Yes,Rarely Travel,Pop,Documentary,3,3,Monthly,Often,Social Media,4,71,Rarely,No,Yes
2137,31,Female,Houston,Raw Vegan,2,Environmental,Gradual,Indian,1,Daily,Music,Never,Regularly,Master's,Teacher,High,4,No,Yes,Rarely Travel,Pop,Action,6,8,Monthly,Often,Online Ad,12,50,Often,No,Yes
2138,32,Female,New York,Raw Vegan,5,Health,Overnight,Mediterranean,9,Weekly,Reading,Regularly,Never,Bachelor's,Entrepreneur,High,2,Yes,Yes,Adventurous,Jazz,Action,10,10,Weekly,Rarely,Social Media,20,85,Often,No,Yes
2139,32,Female,New York,Raw Vegan,13,Religious,Gradual,Indian,9,Rarely,Hiking,Regularly,Never,Master's,Teacher,High,1,No,Yes,Relaxing,Pop,Comedy,20,8,Weekly,Never,Online Ad,14,67,Rarely,No,Yes
